training_sample_size,sampling_seed,random_repeat,random_seed,exact_probability_raising_count,mean_exact_probability_difference,mean_exact_candidate_reachability
5000,456.0,6,5045461,11,0.026882328625818692,0.3382905251435556
5000,456.0,7,5045462,10,0.021127947281557438,0.2943281955311896
5000,456.0,8,5045463,12,0.044373753206835655,0.2093926600170115
5000,456.0,9,5045464,9,0.015729807149234713,0.33987703492530263
5000,456.0,10,5045465,7,0.013569720611975344,0.41134130622642323
5000,456.0,11,5045466,8,0.0154456190240433,0.3109462905885312
5000,456.0,12,5045467,10,0.030808030633430277,0.3237561435079396
5000,456.0,13,5045468,15,0.028123488181389027,0.15097383121846925
5000,456.0,14,5045469,11,0.043978748248477716,0.21597514076092555
5000,456.0,15,5045470,9,0.01580196092471223,0.29761693688432
5000,456.0,16,5045471,10,0.023377925610307097,0.29985725104102456
5000,456.0,17,5045472,7,0.012864249648539699,0.4003268360005034
5000,456.0,18,5045473,12,0.03354712135575744,0.22063845260952958
5000,456.0,19,5045474,10,0.034312166000561146,0.29769720616895184
5000,456.0,20,5045475,12,0.04684819822935245,0.21024800318205653
5000,456.0,21,5045476,11,0.02863421466200177,0.27545540897173726
5000,456.0,22,5045477,11,0.030547832786718042,0.22931294584700207
5000,456.0,23,5045478,8,0.02063262602449511,0.29652228902732486
5000,456.0,24,5045479,12,0.025925577654825116,0.1961978082188853
5000,456.0,25,5045480,12,0.017296308690290207,0.19779182675895918
5000,456.0,26,5045481,9,0.033079773725525605,0.2502642614265945
5000,456.0,27,5045482,10,0.02275320510809493,0.3202258413142834
5000,456.0,28,5045483,11,0.03279068149262443,0.30494150248296986
5000,456.0,29,5045484,9,0.027212063804880608,0.30114816333895905
5000,456.0,30,5045485,5,0.011247922295805136,0.3862891040572186
5000,456.0,31,5045486,7,0.016379463530780708,0.29528349586606606
5000,456.0,32,5045487,13,0.04094565412200901,0.14125872132779213
5000,456.0,33,5045488,8,0.01111392694356472,0.38111441671495194
5000,456.0,34,5045489,10,0.029222527006090293,0.20516686458844496
5000,456.0,35,5045490,10,0.022066976718653698,0.2361393869882778
5000,456.0,36,5045491,12,0.03907701651508384,0.2392453703081327
5000,456.0,37,5045492,10,0.01947516839377847,0.2454862997338123
5000,456.0,38,5045493,8,0.01596770054987325,0.37330782148937514
5000,456.0,39,5045494,7,0.022464223657676134,0.2835869739813035
5000,456.0,40,5045495,10,0.03376136197227364,0.3609322262058464
5000,456.0,41,5045496,13,0.02730172710255698,0.22196259853946243
5000,456.0,42,5045497,9,0.01959648922567168,0.222902274131049
5000,456.0,43,5045498,10,0.03619213863633945,0.20277763108573893
5000,456.0,44,5045499,12,0.024121784277118585,0.23498702537740318
5000,456.0,45,5045500,9,0.02208933067126007,0.3010914892102685
5000,456.0,46,5045501,9,0.016148681260307333,0.309191027328665
5000,456.0,47,5045502,9,0.023577063061611413,0.3083819019561299
5000,456.0,48,5045503,11,0.02924784702291385,0.30783497913104607
5000,456.0,49,5045504,10,0.03738647589124234,0.216460946311962
5000,456.0,50,5045505,11,0.03656718138902272,0.2770085680561361
5000,456.0,51,5045506,11,0.025269144734573267,0.31926705668082833
5000,456.0,52,5045507,12,0.020780316280239703,0.2096066276516174
5000,456.0,53,5045508,13,0.044776993573227564,0.182980612147754
5000,456.0,54,5045509,9,0.03628084492185034,0.2637021502561506
5000,456.0,55,5045510,12,0.03144023621731052,0.29019817503574796
5000,456.0,56,5045511,13,0.040837694214665175,0.1760253682107183
5000,456.0,57,5045512,10,0.02649562405471827,0.256159468541993
5000,456.0,58,5045513,7,0.008448418436264756,0.2811312228225855
5000,456.0,59,5045514,11,0.03072653219166216,0.23875630842211812
5000,456.0,60,5045515,8,0.024785586930560162,0.3285988131434535
5000,456.0,61,5045516,11,0.025215073067661808,0.21880809191312572
5000,456.0,62,5045517,11,0.01997661439326407,0.2936952577339833
5000,456.0,63,5045518,10,0.03760825554922061,0.1818394806303111
5000,456.0,64,5045519,11,0.05219020784418478,0.18967463690021574
5000,456.0,65,5045520,12,0.03434026079532477,0.2049242059665019
5000,456.0,66,5045521,8,0.015473368849642625,0.265885288860965
5000,456.0,67,5045522,12,0.03311903522513087,0.1840568714208572
5000,456.0,68,5045523,11,0.02697480293067911,0.21093077722221615
5000,456.0,69,5045524,12,0.03337773942944638,0.2606055246139297
5000,456.0,70,5045525,11,0.03432065018577132,0.14650956031510298
5000,456.0,71,5045526,12,0.04346228453069785,0.18106972268380264
5000,456.0,72,5045527,10,0.026198610643238952,0.3246485584091535
5000,456.0,73,5045528,8,0.006413912313091764,0.2846481951048315
5000,456.0,74,5045529,11,0.03831770402768782,0.2095682388080721
5000,456.0,75,5045530,13,0.046552061944916776,0.2042822039125824
5000,456.0,76,5045531,8,0.008386492472028323,0.3121039770127431
5000,456.0,77,5045532,8,0.01425912588349354,0.19338673043756216
5000,456.0,78,5045533,14,0.03327891499978983,0.12583874706124595
5000,456.0,79,5045534,7,0.01992219072265724,0.45198556919774785
5000,456.0,80,5045535,10,0.02431466115193609,0.2085364060469475
5000,456.0,81,5045536,13,0.0324105991996821,0.25259764467723755
5000,456.0,82,5045537,10,0.026118342154618744,0.23465316416742854
5000,456.0,83,5045538,6,0.00496930084510658,0.49646212598529826
5000,456.0,84,5045539,14,0.041335356361772393,0.1076551238595906
5000,456.0,85,5045540,9,0.019253535020230788,0.33637225214371486
5000,456.0,86,5045541,9,0.016076778689609588,0.19979726141159762
5000,456.0,87,5045542,9,0.019639278611306515,0.24445962339598276
5000,456.0,88,5045543,10,0.03635946582739038,0.27863077756494004
5000,456.0,89,5045544,10,0.025479502815938294,0.3397251718753391
5000,456.0,90,5045545,10,0.027106398969727087,0.2434899274619756
5000,456.0,91,5045546,13,0.03336677057091665,0.1140488122488029
5000,456.0,92,5045547,11,0.01856033681523429,0.20674251294350438
5000,456.0,93,5045548,10,0.02855176146383004,0.28959295999547086
5000,456.0,94,5045549,10,0.024784053841480608,0.2561939390826109
5000,456.0,95,5045550,8,0.023393978758351263,0.3517068672685556
5000,456.0,96,5045551,8,0.021230874257272513,0.2861103071732544
5000,456.0,97,5045552,6,0.010865592824038631,0.3660633096411855
5000,456.0,98,5045553,13,0.043330899355195504,0.21814443797586391
5000,456.0,99,5045554,13,0.04702199549035095,0.18861723626367927
5000,456.0,100,5045555,10,0.025649066109778136,0.22535252149291649
5000,789.0,1,5045789,11,0.035446303919409464,0.1539621430477647
5000,789.0,2,5045790,8,0.017166072948396754,0.2857266515550997
5000,789.0,3,5045791,10,0.034428933411233806,0.21680928371332944
5000,789.0,4,5045792,9,0.02017254377823014,0.2637571538640197
5000,789.0,5,5045793,14,0.037970126664957624,0.199015761159056
5000,789.0,6,5045794,7,0.022446506640456283,0.2673173724550952
5000,789.0,7,5045795,9,0.028754587303222456,0.18200524951540584
5000,789.0,8,5045796,8,0.028010266352808295,0.3826083126781446
5000,789.0,9,5045797,6,0.01054759737636626,0.2709039647791819
5000,789.0,10,5045798,10,0.019645173826051975,0.2668767305678135
5000,789.0,11,5045799,11,0.018953661709838074,0.2967376935601581
5000,789.0,12,5045800,11,0.03703278821786425,0.2394820073445611
5000,789.0,13,5045801,10,0.0096803849195442,0.26265454212746514
5000,789.0,14,5045802,10,0.009994239149616415,0.2578132075458619
5000,789.0,15,5045803,9,0.02832639761239944,0.2672460584916078
5000,789.0,16,5045804,7,0.016629444646559306,0.30375071118533703
5000,789.0,17,5045805,12,0.0258544612607505,0.07738093426275935
5000,789.0,18,5045806,11,0.02684755833029818,0.18368448983690175
5000,789.0,19,5045807,8,0.02281287370835793,0.32466963279866634
5000,789.0,20,5045808,12,0.02981422080306797,0.21933846535552365
5000,789.0,21,5045809,10,0.02293229777460331,0.22544182364179105
5000,789.0,22,5045810,11,0.032409332955705326,0.1965265893520703
5000,789.0,23,5045811,10,0.020315962052828755,0.34320276803403266
5000,789.0,24,5045812,13,0.041931888861899164,0.2522612236045083
5000,789.0,25,5045813,10,0.026142663993506576,0.2716329761049234
5000,789.0,26,5045814,7,0.020459876135215972,0.2276309354180536
5000,789.0,27,5045815,9,0.02598831463026291,0.29509327722963996
5000,789.0,28,5045816,10,0.0435882570460291,0.22266877548873193
5000,789.0,29,5045817,9,0.0201577754518684,0.28962712499499244
5000,789.0,30,5045818,11,0.03611658022937929,0.32533078067185234
5000,789.0,31,5045819,8,0.01718640452061747,0.26897002800942194
5000,789.0,32,5045820,11,0.046829765811745,0.16973605923448648
5000,789.0,33,5045821,9,0.031435888712167535,0.19542151959924892
5000,789.0,34,5045822,5,0.0019306304950957552,0.3618587484927632
5000,789.0,35,5045823,7,0.02164040955176271,0.2606901393491002
5000,789.0,36,5045824,7,0.014533651720911384,0.3621585444535818
5000,789.0,37,5045825,7,0.004197930199660178,0.29341299783899655
5000,789.0,38,5045826,9,0.016622378707164764,0.2394094873887796
5000,789.0,39,5045827,11,0.026249663137035896,0.25203477673227803
5000,789.0,40,5045828,10,0.02693473720183645,0.144209417927478
5000,789.0,41,5045829,9,0.020841384825330683,0.29802055011350176
5000,789.0,42,5045830,11,0.0410013062990624,0.30572532720841367
5000,789.0,43,5045831,8,0.010710507253246206,0.2754036959261311
5000,789.0,44,5045832,10,0.02267223753804757,0.2804529280396336
5000,789.0,45,5045833,9,0.02714905718506218,0.3323676623441415
5000,789.0,46,5045834,11,0.03905487979093625,0.24115717501173806
5000,789.0,47,5045835,11,0.02472772222714547,0.33591166371542525
5000,789.0,48,5045836,12,0.04146923653927716,0.17136046835643232
5000,789.0,49,5045837,8,0.01741421809136271,0.2587786535577713
5000,789.0,50,5045838,9,0.026299823318740746,0.3277821292572934
5000,789.0,51,5045839,7,0.01315569241220324,0.3086824068762971
5000,789.0,52,5045840,13,0.032994595882226224,0.16639314330409402
5000,789.0,53,5045841,10,0.019790433415907444,0.30221048987860194
5000,789.0,54,5045842,8,0.014706071123646799,0.31933026791448355
5000,789.0,55,5045843,9,0.03062647400332256,0.2724946700782947
5000,789.0,56,5045844,9,0.020317741927842425,0.312171351661354
5000,789.0,57,5045845,10,0.014786400979759945,0.2084274664088604
5000,789.0,58,5045846,11,0.036084373495933554,0.1975658469400687
5000,789.0,59,5045847,8,0.021287593164170688,0.2985765859784889
5000,789.0,60,5045848,11,0.03554247883761576,0.25444360907877867
5000,789.0,61,5045849,10,0.036617265583229856,0.24831862024197923
5000,789.0,62,5045850,12,0.027639492741266238,0.15961455648492626
5000,789.0,63,5045851,8,0.018708351166552176,0.41713645771254626
5000,789.0,64,5045852,12,0.028265166767635026,0.256677015222579
5000,789.0,65,5045853,11,0.021341477407318354,0.22771926180516808
5000,789.0,66,5045854,10,0.04366910784495294,0.28243596607579236
5000,789.0,67,5045855,10,0.022365471076369926,0.24007968138104768
5000,789.0,68,5045856,10,0.03568126416505269,0.2950697216818754
5000,789.0,69,5045857,9,0.019804552927320578,0.334971484872541
5000,789.0,70,5045858,14,0.04382242489636952,0.24063473528239512
5000,789.0,71,5045859,10,0.03220392036378851,0.17768741562688506
5000,789.0,72,5045860,9,0.037359642705815,0.246445189244154
5000,789.0,73,5045861,11,0.020076870807836218,0.19333641479140345
5000,789.0,74,5045862,10,0.025446460006583425,0.26609796062968705
5000,789.0,75,5045863,10,0.03498496497576237,0.18583881395868568
5000,789.0,76,5045864,9,0.022465559915692372,0.3318305131649958
5000,789.0,77,5045865,9,0.017676441682989985,0.3468889993228522
5000,789.0,78,5045866,14,0.03610776775419433,0.19032368750457188
5000,789.0,79,5045867,10,0.025449821009619688,0.22738954787504148
5000,789.0,80,5045868,9,0.026185961805518874,0.3277996951387441
5000,789.0,81,5045869,11,0.026473948181666884,0.33312852257078174
5000,789.0,82,5045870,9,0.0102932950130417,0.2807041953490027
5000,789.0,83,5045871,11,0.02813434803601428,0.24284097340475067
5000,789.0,84,5045872,7,0.012828012942116565,0.30579176347852755
5000,789.0,85,5045873,10,0.02821891294028168,0.2964564618922847
5000,789.0,86,5045874,14,0.04582067888746296,0.2140924900620682
5000,789.0,87,5045875,12,0.03521453907675569,0.30312038531816266
5000,789.0,88,5045876,12,0.03401115118947169,0.2590795917389641
5000,789.0,89,5045877,8,0.014768782536269214,0.3096235994258684
5000,789.0,90,5045878,9,0.01165409753229829,0.25486545809713956
5000,789.0,91,5045879,8,0.027690418007422297,0.28522738403573367
5000,789.0,92,5045880,9,0.03225643322962425,0.3796929203811941
5000,789.0,93,5045881,8,0.014638970452901023,0.28068726280845063
5000,789.0,94,5045882,10,0.03366535255062719,0.21439650731517523
5000,789.0,95,5045883,12,0.04158504075655539,0.22332587831473466
5000,789.0,96,5045884,10,0.02927396323178727,0.2964392287670754
5000,789.0,97,5045885,11,0.03998204140033946,0.13739407010193266
5000,789.0,98,5045886,10,0.027258053522937642,0.18790187396768346
5000,789.0,99,5045887,10,0.022118474916836918,0.23089996852283204
5000,789.0,100,5045888,9,0.040114991488323634,0.28770299759753903
5000,2026.0,1,5047026,11,0.030900362760924033,0.24646991375497254
5000,2026.0,2,5047027,10,0.04095970744552353,0.24713386746750005
5000,2026.0,3,5047028,9,0.03691166932047153,0.23801493379821395
5000,2026.0,4,5047029,10,0.04008102204597919,0.2277251348213846
5000,2026.0,5,5047030,11,0.031991316243398946,0.2641780775981092
5000,2026.0,6,5047031,11,0.024396123943276823,0.1951554758951338
5000,2026.0,7,5047032,10,0.0267315258512984,0.18384744781468024
5000,2026.0,8,5047033,8,0.02759138004253899,0.19823613355782793
5000,2026.0,9,5047034,12,0.03585106471657154,0.21223098811134852
5000,2026.0,10,5047035,8,0.01092831566511506,0.2797737324385281
5000,2026.0,11,5047036,7,0.009800806060189876,0.27480807987230094
5000,2026.0,12,5047037,10,0.03298373052521801,0.27381948024293273
5000,2026.0,13,5047038,8,0.027205258743543476,0.3379207770610095
5000,2026.0,14,5047039,11,0.017456939386199643,0.20304817230132194
5000,2026.0,15,5047040,11,0.03722380496759196,0.3114253075422598
5000,2026.0,16,5047041,11,0.024911805338001133,0.24534277556042133
5000,2026.0,17,5047042,14,0.03654870357524583,0.19854104312241222
5000,2026.0,18,5047043,10,0.024978226888137646,0.21458734802990936
5000,2026.0,19,5047044,9,0.011197338589176124,0.34715565251978636
5000,2026.0,20,5047045,9,0.02994409102339695,0.2441116754721339
5000,2026.0,21,5047046,12,0.037703853124897733,0.21982732347782802
5000,2026.0,22,5047047,9,0.0339668929111633,0.3722258705218241
5000,2026.0,23,5047048,10,0.03452146898633281,0.33810357849876377
5000,2026.0,24,5047049,11,0.036491311745624526,0.24021555522862528
5000,2026.0,25,5047050,8,0.021275788918076945,0.29789007222787556
5000,2026.0,26,5047051,8,0.026166280716352196,0.3123926738295549
5000,2026.0,27,5047052,8,0.015587365659577728,0.19411981806588832
5000,2026.0,28,5047053,10,0.034207207205796966,0.24873851720702694
5000,2026.0,29,5047054,11,0.031263959215909215,0.332268873891007
5000,2026.0,30,5047055,10,0.017997226378638095,0.2761785119397217
5000,2026.0,31,5047056,14,0.025071795843320623,0.1418943914077606
5000,2026.0,32,5047057,12,0.0364445129672866,0.18823090480026167
5000,2026.0,33,5047058,9,0.012126870804965054,0.3136610516436528
5000,2026.0,34,5047059,10,0.0328369778697883,0.3189735264622716
5000,2026.0,35,5047060,9,0.029179484849179954,0.302491226743815
5000,2026.0,36,5047061,9,0.013795403087130434,0.25715133972991266
5000,2026.0,37,5047062,10,0.03518502467401616,0.2647866012116788
5000,2026.0,38,5047063,9,0.025552251241791057,0.4149271882436759
5000,2026.0,39,5047064,9,0.006398468177673091,0.23034719453009314
5000,2026.0,40,5047065,9,0.01822958564979409,0.30677555801250506
5000,2026.0,41,5047066,7,0.012724901615620742,0.2985953359768535
5000,2026.0,42,5047067,7,0.020381688429218614,0.3006661575323441
5000,2026.0,43,5047068,11,0.03388565296865497,0.21892083420363645
5000,2026.0,44,5047069,9,0.029874107252761784,0.34240883540470496
5000,2026.0,45,5047070,12,0.04315984843274071,0.2640116286868644
5000,2026.0,46,5047071,11,0.027691944159841837,0.23462553945450373
5000,2026.0,47,5047072,12,0.029878682927949356,0.21910713087833705
5000,2026.0,48,5047073,8,0.03736272624974772,0.2523042080868766
5000,2026.0,49,5047074,13,0.049772354702862245,0.23984583809271207
5000,2026.0,50,5047075,15,0.055508417193336865,0.10670160861733384
5000,2026.0,51,5047076,13,0.028980456229258333,0.21637509878216027
5000,2026.0,52,5047077,9,0.03082451907937961,0.211080575608572
5000,2026.0,53,5047078,10,0.032971079545603535,0.2513818632230398
5000,2026.0,54,5047079,10,0.03272063838634252,0.20855179165802026
5000,2026.0,55,5047080,10,0.03434025398992475,0.2535342070835475
5000,2026.0,56,5047081,15,0.06373489394370493,0.09648415562545379
5000,2026.0,57,5047082,9,0.027242434153908767,0.14579150965368726
5000,2026.0,58,5047083,12,0.03764153633899565,0.221001079073014
5000,2026.0,59,5047084,10,0.028591746409499113,0.1321162478674172
5000,2026.0,60,5047085,9,0.012830948536737927,0.24278529709056468
5000,2026.0,61,5047086,11,0.027308014614510608,0.2664752843139236
5000,2026.0,62,5047087,11,0.03568321756171036,0.16617429389335364
5000,2026.0,63,5047088,13,0.04227530432360817,0.24757544408518464
5000,2026.0,64,5047089,6,0.006968934510449669,0.2911212221660716
5000,2026.0,65,5047090,10,0.027893534708943197,0.23232105248122234
5000,2026.0,66,5047091,11,0.03446612551160642,0.33361672031218575
5000,2026.0,67,5047092,7,0.0062103169007582905,0.2522423309616311
5000,2026.0,68,5047093,12,0.03080067082805964,0.21708016399544788
5000,2026.0,69,5047094,10,0.024793172485659466,0.22455108938975804
5000,2026.0,70,5047095,13,0.029561287447748684,0.19667574643524643
5000,2026.0,71,5047096,9,0.0337999645216833,0.281316355668378
5000,2026.0,72,5047097,8,0.017637007149725176,0.3286526840311795
5000,2026.0,73,5047098,9,0.02158907323256723,0.19080479187379842
5000,2026.0,74,5047099,11,0.016684339171787334,0.2988979274626039
5000,2026.0,75,5047100,11,0.028768073557173635,0.11553204236381216
5000,2026.0,76,5047101,7,0.010451234224429994,0.3435718680054448
5000,2026.0,77,5047102,10,0.028060323575850164,0.32898870063632574
5000,2026.0,78,5047103,10,0.02169633283603113,0.2857162724116014
5000,2026.0,79,5047104,12,0.039084310731951344,0.2636895790219752
5000,2026.0,80,5047105,6,0.009597534846168553,0.3407916853734131
5000,2026.0,81,5047106,10,0.02347598460682967,0.3470204651536479
5000,2026.0,82,5047107,8,0.02726132764421609,0.3404611958115653
5000,2026.0,83,5047108,9,0.018505634934391772,0.23593357478312985
5000,2026.0,84,5047109,11,0.042640547943229405,0.28545324727535026
5000,2026.0,85,5047110,9,0.033315063769749596,0.27618364699328646
5000,2026.0,86,5047111,8,0.0161350773263104,0.3053242339159614
5000,2026.0,87,5047112,8,0.023771431513396328,0.29684110219991094
5000,2026.0,88,5047113,8,0.012644471525432318,0.31322900629791695
5000,2026.0,89,5047114,8,0.011135486194444556,0.225850668501331
5000,2026.0,90,5047115,10,0.019624227395493733,0.2631897864630822
5000,2026.0,91,5047116,10,0.03416808324506926,0.29848765267189814
5000,2026.0,92,5047117,10,0.031364952414910385,0.18257271927759955
5000,2026.0,93,5047118,14,0.031676768330020255,0.19375730565057897
5000,2026.0,94,5047119,12,0.028858469823496817,0.26891510926507256
5000,2026.0,95,5047120,12,0.04658443575071027,0.1959114491318756
5000,2026.0,96,5047121,12,0.033931587784419834,0.22519664347712962
5000,2026.0,97,5047122,10,0.04089983508178121,0.24647152140855205
5000,2026.0,98,5047123,11,0.02867968413589079,0.2072197216389946
5000,2026.0,99,5047124,11,0.022420495982102336,0.16055336273550136
5000,2026.0,100,5047125,12,0.018815994900676914,0.1718942772506862
7341,,1,7407069,9,0.027381156976795773,0.3352834762875283
7341,,2,7407070,9,0.017081271435063786,0.2917021206040024
7341,,3,7407071,13,0.04108115269238,0.16500130371511812
7341,,4,7407072,6,0.011856752236303267,0.2901159226613434
7341,,5,7407073,7,0.02142310263099597,0.3351264683778368
7341,,6,7407074,13,0.04472369711901737,0.06799404772282222
7341,,7,7407075,12,0.040339841201791876,0.2132426297218571
7341,,8,7407076,11,0.023185157496124903,0.18165707472843032
7341,,9,7407077,7,0.012341205350369613,0.29634921822730503
7341,,10,7407078,12,0.02726845521202705,0.15613284769469585
7341,,11,7407079,10,0.00839062086807216,0.26115872560128306
7341,,12,7407080,9,0.03148694445687711,0.22536379188123495
7341,,13,7407081,15,0.048557723962800454,0.19053456620017056
7341,,14,7407082,11,0.042804858205108966,0.15505357570802908
7341,,15,7407083,9,0.02720477335096677,0.22599239079622196
7341,,16,7407084,12,0.028002022543211,0.22510022373498625
7341,,17,7407085,13,0.044229291395539376,0.1629077435198626
7341,,18,7407086,11,0.02889391815796169,0.161035474392013
7341,,19,7407087,11,0.04288294243685372,0.26694788038996337
7341,,20,7407088,8,0.010006276809970299,0.18631721508534108
7341,,21,7407089,7,0.01249521180909194,0.2772694386894974
7341,,22,7407090,12,0.030579321769865414,0.2279775000686247
7341,,23,7407091,11,0.030128618174237686,0.21469005099225794
7341,,24,7407092,11,0.02731713049336182,0.2254538464879412
7341,,25,7407093,10,0.0381162007530154,0.24906377094222298
7341,,26,7407094,14,0.03609774974766416,0.16048086568626643
7341,,27,7407095,10,0.02947905960177179,0.2172275104245318
7341,,28,7407096,12,0.05055783889312957,0.24543683880896552
7341,,29,7407097,11,0.04584114213860295,0.25109671098330316
7341,,30,7407098,13,0.029487676043287538,0.22149580140399938
7341,,31,7407099,8,0.006196097154289244,0.30275372200166956
7341,,32,7407100,9,0.031163446493663156,0.2499075780234016
7341,,33,7407101,11,0.05268753816990451,0.35915686811505554
7341,,34,7407102,12,0.017505245677871095,0.23728003447254048
7341,,35,7407103,10,0.020080562885301488,0.218888359294378
7341,,36,7407104,12,0.03637741625912734,0.27787796310684154
7341,,37,7407105,9,0.029308715333870528,0.27759607483893517
7341,,38,7407106,9,0.024575413492893234,0.17285821054266712
7341,,39,7407107,9,0.01905993514105222,0.30063330360965806
7341,,40,7407108,10,0.020086315589249143,0.18574105762859122
7341,,41,7407109,10,0.011666393805758573,0.25680780178842
7341,,42,7407110,9,0.021235200209825233,0.2436406225053532
7341,,43,7407111,10,0.023410546544765813,0.2334793776804797
7341,,44,7407112,12,0.02939762828520214,0.17511330500938532
7341,,45,7407113,13,0.04049897416574698,0.22264379427982012
7341,,46,7407114,11,0.024075702674945822,0.2705131788489992
7341,,47,7407115,13,0.03623330905912472,0.14276901322648822
7341,,48,7407116,13,0.02065674146163508,0.2613151583722235
7341,,49,7407117,10,0.03612728570646277,0.3542898778742988
7341,,50,7407118,10,0.029998318225930465,0.227822277117313
7341,,51,7407119,14,0.03785375450518352,0.19447962664282564
7341,,52,7407120,10,0.03637331584957948,0.3013320836923069
7341,,53,7407121,11,0.038533950200184075,0.21548336904002205
7341,,54,7407122,12,0.04648407138985722,0.25201578942727443
7341,,55,7407123,13,0.04220901292692038,0.19004079294060372
7341,,56,7407124,12,0.04387027784170635,0.2773436146182032
7341,,57,7407125,6,0.018142736358087226,0.3437026021018704
7341,,58,7407126,9,0.019458568967120983,0.3064775723444203
7341,,59,7407127,8,0.024251049525468398,0.338942177533503
7341,,60,7407128,8,0.021591299173609652,0.3975700351806757
7341,,61,7407129,8,0.014409022407497021,0.31582810434069
7341,,62,7407130,10,0.03297587586168051,0.28950255156486937
7341,,63,7407131,11,0.020695160034995597,0.24680980772587904
7341,,64,7407132,12,0.04837439998287651,0.27210907920607375
7341,,65,7407133,13,0.040666106430533665,0.24828503826911535
7341,,66,7407134,10,0.029209748336887005,0.24136296094681803
7341,,67,7407135,8,0.00990528139488396,0.2687654809188925
7341,,68,7407136,10,0.02458797452083438,0.23437817580254974
7341,,69,7407137,11,0.02751866293652771,0.20162238897712143
7341,,70,7407138,9,0.017269104898135372,0.257514752690051
7341,,71,7407139,13,0.03316903830690302,0.2788621000977934
7341,,72,7407140,7,0.027434161203757784,0.3062583052708061
7341,,73,7407141,11,0.033410206358992764,0.23265206640186
7341,,74,7407142,10,0.01810096243634863,0.17853532868091965
7341,,75,7407143,11,0.03768097557481563,0.2588712540662913
7341,,76,7407144,8,0.013359701640537019,0.2583106289593276
7341,,77,7407145,9,0.023607571332943122,0.331213531041134
7341,,78,7407146,7,0.01836181426668238,0.32389499477045197
7341,,79,7407147,9,0.006170890216991129,0.1938698481282829
7341,,80,7407148,10,0.023843983691135474,0.2367115614767314
7341,,81,7407149,11,0.028314872687545234,0.2539067544676876
7341,,82,7407150,9,0.020203977810666414,0.21999573249462467
7341,,83,7407151,11,0.017917011493416006,0.2512955465165859
7341,,84,7407152,8,0.018544534946698325,0.33330334799478567
7341,,85,7407153,8,0.021484788090345965,0.23338408725377313
7341,,86,7407154,8,0.029239051555199125,0.19407002991438033
7341,,87,7407155,10,0.023689169161305763,0.3045784661561234
7341,,88,7407156,11,0.02706875840899638,0.22432905424161245
7341,,89,7407157,13,0.04438024038249922,0.09392526954882921
7341,,90,7407158,15,0.03095751128488806,0.11748928182373974
7341,,91,7407159,14,0.05683031960055664,0.15877285952678039
7341,,92,7407160,13,0.029572188343054768,0.19068968099460426
7341,,93,7407161,11,0.04628803505494665,0.21990768804627875
7341,,94,7407162,7,0.014197678773463753,0.2963786226305282
7341,,95,7407163,9,0.03287201950121812,0.343157888417465
7341,,96,7407164,13,0.049607824226466965,0.19537068210238184
7341,,97,7407165,13,0.034234570887229344,0.14110235427845672
7341,,98,7407166,10,0.03169489961143882,0.2799520860743259
7341,,99,7407167,7,0.00979617755473271,0.28702921021298156
7341,,100,7407168,9,0.02313536192443755,0.2225067912982594
